Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/RESOURCES/Page_Chiragh/a_Resources""))",Chrome 71.0.3578.98,,2019-01-01 13:36:55,2019-01-01 13:36:55,0.082s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:36:55,2019-01-01 13:36:58,3.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/RESOURCES/Page_Chiragh/div_Resources""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:36:58,2019-01-01 13:36:58,0.021s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:36:58,2019-01-01 13:36:59,0.747s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:36:59,2019-01-01 13:36:59,0.001s,PASSED
,,,,,,
Test Cases/header/Sell,Chrome 71.0.3578.98,,2019-01-01 13:36:59,2019-01-01 13:37:21,22.274s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:36:59,2019-01-01 13:37:02,2.256s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:37:02,2019-01-01 13:37:13,11.551s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:37:13,2019-01-01 13:37:14,1.118s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:37:14,2019-01-01 13:37:17,3.001s,PASSED
"click(findTestObject(""Object Repository/sell/Page_Chiragh/Page_Chiragh/a_Sell""))",Chrome 71.0.3578.98,,2019-01-01 13:37:17,2019-01-01 13:37:17,0.082s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:37:17,2019-01-01 13:37:20,3.001s,PASSED
if (true),Chrome 71.0.3578.98,,2019-01-01 13:37:20,2019-01-01 13:37:21,0.396s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:37:21,2019-01-01 13:37:21,0.724s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:37:21,2019-01-01 13:37:21,0.005s,PASSED
,,,,,,
Test Cases/home page/Contact Us,Chrome 71.0.3578.98,,2019-01-01 13:37:21,2019-01-01 13:37:43,21.246s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:37:21,2019-01-01 13:37:24,2.153s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:37:24,2019-01-01 13:37:35,11.084s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:37:35,2019-01-01 13:37:36,1.126s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:37:36,2019-01-01 13:37:39,3.002s,PASSED
"click(findTestObject(""Object Repository/Contact Us/Page_Chiragh/a_CONTACT US""))",Chrome 71.0.3578.98,,2019-01-01 13:37:39,2019-01-01 13:37:39,0.118s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:37:39,2019-01-01 13:37:42,3.000s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Contact Us/Page_Chiragh/div_Headquarter""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:37:42,2019-01-01 13:37:42,0.027s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:37:42,2019-01-01 13:37:43,0.715s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:37:43,2019-01-01 13:37:43,0.000s,PASSED
,,,,,,
Test Cases/home page/first learn more,Chrome 71.0.3578.98,,2019-01-01 13:37:43,2019-01-01 13:37:43,0.156s,PASSED
return null,Chrome 71.0.3578.98,,2019-01-01 13:37:43,2019-01-01 13:37:43,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:37:43,2019-01-01 13:37:43,0.001s,PASSED
,,,,,,
Test Cases/home page/load more,Chrome 71.0.3578.98,,2019-01-01 13:37:43,2019-01-01 13:38:08,25.528s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:37:43,2019-01-01 13:37:45,2.090s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:37:45,2019-01-01 13:37:56,11.259s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:37:56,2019-01-01 13:37:57,1.121s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-01 13:37:57,2019-01-01 13:38:02,5.001s,PASSED
"verifyElementPresent(findTestObject(""load more/Page_Chiragh/div_property id 51556""), 7)",Chrome 71.0.3578.98,,2019-01-01 13:38:02,2019-01-01 13:38:02,0.047s,PASSED
"attribute2 = getText(findTestObject(""load more/Page_Chiragh/div_property id 51556""))",Chrome 71.0.3578.98,,2019-01-01 13:38:02,2019-01-01 13:38:02,0.065s,PASSED
"click(findTestObject(""Object Repository/test/Page_Chiragh/button_LOAD MORE""))",Chrome 71.0.3578.98,,2019-01-01 13:38:02,2019-01-01 13:38:03,0.102s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-01 13:38:03,2019-01-01 13:38:08,5.002s,PASSED
"verifyElementPresent(findTestObject(""load more/Page_Chiragh/div_property id 51464""), 7)",Chrome 71.0.3578.98,,2019-01-01 13:38:08,2019-01-01 13:38:08,0.051s,PASSED
"attribute1 = getText(findTestObject(""load more/Page_Chiragh/div_property id 51464""))",Chrome 71.0.3578.98,,2019-01-01 13:38:08,2019-01-01 13:38:08,0.076s,PASSED
"verifyNotMatch(""attribute2"", ""attribute1"", false)",Chrome 71.0.3578.98,,2019-01-01 13:38:08,2019-01-01 13:38:08,0.001s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:38:08,2019-01-01 13:38:08,0.703s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:38:08,2019-01-01 13:38:08,0.001s,PASSED
,,,,,,
Test Cases/home page/second learn more,Chrome 71.0.3578.98,,2019-01-01 13:38:08,2019-01-01 13:38:09,0.125s,PASSED
return null,Chrome 71.0.3578.98,,2019-01-01 13:38:09,2019-01-01 13:38:09,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:38:09,2019-01-01 13:38:09,0.000s,PASSED
,,,,,,
Test Cases/home page/start now button,Chrome 71.0.3578.98,,2019-01-01 13:38:09,2019-01-01 13:38:09,0.125s,PASSED
return null,Chrome 71.0.3578.98,,2019-01-01 13:38:09,2019-01-01 13:38:09,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:38:09,2019-01-01 13:38:09,0.000s,PASSED
,,,,,,
Test Cases/home page/view property by name,Chrome 71.0.3578.98,,2019-01-01 13:38:09,2019-01-01 13:38:33,24.436s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:38:09,2019-01-01 13:38:11,2.130s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:38:11,2019-01-01 13:38:22,11.063s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:38:22,2019-01-01 13:38:23,1.132s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:38:23,2019-01-01 13:38:26,3.002s,PASSED
"click(findTestObject(""Object Repository/property by name/Page_Chiragh/h2_Project 51468 Penthouse wit""))",Chrome 71.0.3578.98,,2019-01-01 13:38:26,2019-01-01 13:38:26,0.150s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:38:26,2019-01-01 13:38:29,3.004s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/property by name/Page_Chiragh/div_Exit VR""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:38:29,2019-01-01 13:38:29,0.033s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/property by name/Page_Chiragh/ul_PROPERTY DESCRIPTION""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:38:29,2019-01-01 13:38:33,3.919s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:38:33,2019-01-01 13:38:33,0.001s,PASSED
,,,,,,
Test Cases/home page/view property,Chrome 71.0.3578.98,,2019-01-01 13:38:33,2019-01-01 13:38:55,21.959s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:38:33,2019-01-01 13:38:36,2.902s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:38:36,2019-01-01 13:38:47,10.850s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:38:47,2019-01-01 13:38:48,1.130s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:38:48,2019-01-01 13:38:51,3.001s,PASSED
"click(findTestObject(""Object Repository/view property/Page_Chiragh/img""))",Chrome 71.0.3578.98,,2019-01-01 13:38:51,2019-01-01 13:38:51,0.139s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:38:51,2019-01-01 13:38:54,3.000s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/view property/Page_Chiragh/ul_PROPERTY DESCRIPTION""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:38:54,2019-01-01 13:38:54,0.039s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/view property/Page_Chiragh/div_Exit VR""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:38:54,2019-01-01 13:38:54,0.145s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:38:54,2019-01-01 13:38:55,0.737s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:38:55,2019-01-01 13:38:55,0.005s,PASSED
,,,,,,
Test Cases/register/read more,Chrome 71.0.3578.98,,2019-01-01 13:38:55,2019-01-01 13:39:16,21.049s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:38:55,2019-01-01 13:38:57,2.152s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:38:57,2019-01-01 13:39:08,10.616s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:39:08,2019-01-01 13:39:09,1.129s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:39:09,2019-01-01 13:39:12,3.002s,PASSED
"click(findTestObject(""sign in/Page_Chiragh/div_Login                    o""))",Chrome 71.0.3578.98,,2019-01-01 13:39:12,2019-01-01 13:39:12,0.085s,PASSED
"click(findTestObject(""sign in/Page_Chiragh/a_Register""))",Chrome 71.0.3578.98,,2019-01-01 13:39:12,2019-01-01 13:39:12,0.088s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:39:12,2019-01-01 13:39:15,3.002s,PASSED
"click(findTestObject(""Object Repository/read more/Page_Chiragh/a_(Read More)""))",Chrome 71.0.3578.98,,2019-01-01 13:39:15,2019-01-01 13:39:15,0.080s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/read more/Page_Chiragh/div_Terms  Conditions""), 5)",Chrome 71.0.3578.98,,2019-01-01 13:39:15,2019-01-01 13:39:15,0.024s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:39:15,2019-01-01 13:39:16,0.712s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:39:16,2019-01-01 13:39:16,0.001s,PASSED
,,,,,,
Test Cases/signin/Forgot Password,Chrome 71.0.3578.98,,2019-01-01 13:39:16,2019-01-01 13:39:37,21.165s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:39:16,2019-01-01 13:39:18,2.141s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/"")",Chrome 71.0.3578.98,,2019-01-01 13:39:18,2019-01-01 13:39:29,10.689s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-01 13:39:29,2019-01-01 13:39:30,1.127s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:39:30,2019-01-01 13:39:33,3.002s,PASSED
"click(findTestObject(""Object Repository/forgot password/Page_Chiragh/div_Login                    o""))",Chrome 71.0.3578.98,,2019-01-01 13:39:33,2019-01-01 13:39:33,0.081s,PASSED
"click(findTestObject(""Object Repository/forgot password/Page_Chiragh/a_Login""))",Chrome 71.0.3578.98,,2019-01-01 13:39:33,2019-01-01 13:39:33,0.088s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-01 13:39:33,2019-01-01 13:39:36,3.001s,PASSED
"click(findTestObject(""Object Repository/forgot password/Page_Chiragh/a_Forgot Password""))",Chrome 71.0.3578.98,,2019-01-01 13:39:36,2019-01-01 13:39:36,0.097s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/forgot password/Page_Chiragh/form_Forgot Password""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:39:36,2019-01-01 13:39:36,0.024s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/forgot password/Page_Chiragh/div_Follow these simple steps""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:39:36,2019-01-01 13:39:37,0.020s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/forgot password/Page_Chiragh/div_Submit""), 3)",Chrome 71.0.3578.98,,2019-01-01 13:39:37,2019-01-01 13:39:37,0.008s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-01 13:39:37,2019-01-01 13:39:37,0.741s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:39:37,2019-01-01 13:39:37,0.000s,PASSED
,,,,,,
Test Cases/signin/login,Chrome 71.0.3578.98,,2019-01-01 13:39:37,2019-01-01 13:39:50,12.370s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-01 13:39:37,2019-01-01 13:39:39,2.166s,PASSED
"navigateToUrl(""http://dev-chiragh.surge.sh/auth/login"")",Chrome 71.0.3578.98,,2019-01-01 13:39:39,2019-01-01 13:39:49,9.829s,PASSED
"setText(findTestObject(""Object Repository/Page_Chiragh/input_Sign In_userName (1)""), ""newuser01"")",Chrome 71.0.3578.98,,2019-01-01 13:39:49,2019-01-01 13:39:49,0.131s,PASSED
"setText(findTestObject(""Object Repository/Page_Chiragh/input_Sign In_userPassword (1)""), ""1234567890"")",Chrome 71.0.3578.98,,2019-01-01 13:39:49,2019-01-01 13:39:50,0.136s,PASSED
"click(findTestObject(""Object Repository/Page_Chiragh/button_Sign In""))",Chrome 71.0.3578.98,,2019-01-01 13:39:50,2019-01-01 13:39:50,0.089s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2019-01-01 13:39:50,2019-01-01 13:39:50,0.001s,PASSED
